"","row","col","value"
"651","Nypa fruticans (Thunb.) Wurmb. ","Aegialitis rotundifolia Roxb.",73.192453793852
"652","Lumnitzera racemosa Willd.","Aegialitis rotundifolia Roxb.",73.192453793852
"653","Exocoecaria agallocha L.","Aegialitis rotundifolia Roxb.",73.192453793852
"654","Cynometra ramiflora L.","Aegialitis rotundifolia Roxb.",73.192453793852
"655","Sonneratia alba J. Smith","Aegialitis rotundifolia Roxb.",73.192453793852
"656","Sonneratia caeseolaris (L.) Engl.","Aegialitis rotundifolia Roxb.",73.192453793852
"657","sonneratia apetala Buch. - Ham","Aegialitis rotundifolia Roxb.",73.192453793852
"658","Sonneratia griffithi Kurz ","Aegialitis rotundifolia Roxb.",73.192453793852
"659","Heritiera globosa Kostermans","Aegialitis rotundifolia Roxb.",73.192453793852
"660","Heritiera fomes Buch.-Ham","Aegialitis rotundifolia Roxb.",73.192453793852
"661","Heritiera littoralis Dryand","Aegialitis rotundifolia Roxb.",73.192453793852
"662","Xylocarpus granatum J. Konig","Aegialitis rotundifolia Roxb.",73.192453793852
"663","Xylocarpus mekongensis Pierre. ","Aegialitis rotundifolia Roxb.",73.192453793852
"664","Xylocarpus moluccensis (Lamk.)","Aegialitis rotundifolia Roxb.",73.192453793852
"665","Phoenix paludosa Roxb.","Aegialitis rotundifolia Roxb.",100
"666","Aegialitis rotundifolia Roxb.","Aegialitis rotundifolia Roxb.",0
"667","Aegiceras corniculatum (L.) Blanco","Aegialitis rotundifolia Roxb.",73.192453793852
"668","Acrostichum aureum L.","Aegialitis rotundifolia Roxb.",100
"669","Bruguiera cylindrica (L.) Blume","Aegialitis rotundifolia Roxb.",73.192453793852
"670","Bruguiera gymnorrhiza (L.) Savigny","Aegialitis rotundifolia Roxb.",73.192453793852
"671","Bruguiera sexangula (Lour.) Poir.","Aegialitis rotundifolia Roxb.",73.192453793852
"672","Bruguiera parviflora","Aegialitis rotundifolia Roxb.",73.192453793852
"673","Ceriops decandra (Griff) Ding Hou","Aegialitis rotundifolia Roxb.",73.192453793852
"674","Ceriops tagal (Perr. C. B. Roby)","Aegialitis rotundifolia Roxb.",73.192453793852
"675","Kandelia candel Druce","Aegialitis rotundifolia Roxb.",73.192453793852
"676","Rhizophora apiculata Blume","Aegialitis rotundifolia Roxb.",73.192453793852
"677","Rhizophorata mucronata Lamk","Aegialitis rotundifolia Roxb.",73.192453793852
"678","Rhizophora annamalayana Kathiresan","Aegialitis rotundifolia Roxb.",73.192453793852
"679","Scyphiphora hydrophyllacea C. F. Gaertn","Aegialitis rotundifolia Roxb.",73.192453793852
"680","Brownlowia tersa (L.) Kosterm ","Aegialitis rotundifolia Roxb.",73.192453793852
"681","Acanthus ilicifolius Linnaeus","Aegiceras corniculatum (L.) Blanco",73.192453793852
"682","Avicennia alba Blume","Aegiceras corniculatum (L.) Blanco",73.192453793852
"683","Avicennia marina (Forsk.) Vierh","Aegiceras corniculatum (L.) Blanco",73.192453793852
"684","Avicennia officinalis L.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"685","Nypa fruticans (Thunb.) Wurmb. ","Aegiceras corniculatum (L.) Blanco",73.192453793852
"686","Lumnitzera racemosa Willd.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"687","Exocoecaria agallocha L.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"688","Cynometra ramiflora L.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"689","Sonneratia alba J. Smith","Aegiceras corniculatum (L.) Blanco",53.0867941392409
"690","Sonneratia caeseolaris (L.) Engl.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"691","sonneratia apetala Buch. - Ham","Aegiceras corniculatum (L.) Blanco",73.192453793852
"692","Sonneratia griffithi Kurz ","Aegiceras corniculatum (L.) Blanco",73.192453793852
"693","Heritiera globosa Kostermans","Aegiceras corniculatum (L.) Blanco",73.192453793852
"694","Heritiera fomes Buch.-Ham","Aegiceras corniculatum (L.) Blanco",73.192453793852
"695","Heritiera littoralis Dryand","Aegiceras corniculatum (L.) Blanco",73.192453793852
"696","Xylocarpus granatum J. Konig","Aegiceras corniculatum (L.) Blanco",73.192453793852
"697","Xylocarpus mekongensis Pierre. ","Aegiceras corniculatum (L.) Blanco",73.192453793852
"698","Xylocarpus moluccensis (Lamk.)","Aegiceras corniculatum (L.) Blanco",73.192453793852
"699","Phoenix paludosa Roxb.","Aegiceras corniculatum (L.) Blanco",100
"700","Aegialitis rotundifolia Roxb.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"701","Aegiceras corniculatum (L.) Blanco","Aegiceras corniculatum (L.) Blanco",0
"702","Acrostichum aureum L.","Aegiceras corniculatum (L.) Blanco",100
"703","Bruguiera cylindrica (L.) Blume","Aegiceras corniculatum (L.) Blanco",73.192453793852
"704","Bruguiera gymnorrhiza (L.) Savigny","Aegiceras corniculatum (L.) Blanco",73.192453793852
"705","Bruguiera sexangula (Lour.) Poir.","Aegiceras corniculatum (L.) Blanco",73.192453793852
"706","Bruguiera parviflora","Aegiceras corniculatum (L.) Blanco",73.192453793852
"707","Ceriops decandra (Griff) Ding Hou","Aegiceras corniculatum (L.) Blanco",73.192453793852
"708","Ceriops tagal (Perr. C. B. Roby)","Aegiceras corniculatum (L.) Blanco",73.192453793852
"709","Kandelia candel Druce","Aegiceras corniculatum (L.) Blanco",73.192453793852
"710","Rhizophora apiculata Blume","Aegiceras corniculatum (L.) Blanco",73.192453793852
"711","Rhizophorata mucronata Lamk","Aegiceras corniculatum (L.) Blanco",73.192453793852
"712","Rhizophora annamalayana Kathiresan","Aegiceras corniculatum (L.) Blanco",73.192453793852
"713","Scyphiphora hydrophyllacea C. F. Gaertn","Aegiceras corniculatum (L.) Blanco",53.0867941392409
"714","Brownlowia tersa (L.) Kosterm ","Aegiceras corniculatum (L.) Blanco",73.192453793852
"715","Acanthus ilicifolius Linnaeus","Acrostichum aureum L.",100
"716","Avicennia alba Blume","Acrostichum aureum L.",100
"717","Avicennia marina (Forsk.) Vierh","Acrostichum aureum L.",100
"718","Avicennia officinalis L.","Acrostichum aureum L.",100
"719","Nypa fruticans (Thunb.) Wurmb. ","Acrostichum aureum L.",79.894340345389
"720","Lumnitzera racemosa Willd.","Acrostichum aureum L.",100
"721","Exocoecaria agallocha L.","Acrostichum aureum L.",100
"722","Cynometra ramiflora L.","Acrostichum aureum L.",100
"723","Sonneratia alba J. Smith","Acrostichum aureum L.",100
"724","Sonneratia caeseolaris (L.) Engl.","Acrostichum aureum L.",100
"725","sonneratia apetala Buch. - Ham","Acrostichum aureum L.",100
"726","Sonneratia griffithi Kurz ","Acrostichum aureum L.",100
"727","Heritiera globosa Kostermans","Acrostichum aureum L.",100
"728","Heritiera fomes Buch.-Ham","Acrostichum aureum L.",100
"729","Heritiera littoralis Dryand","Acrostichum aureum L.",100
"730","Xylocarpus granatum J. Konig","Acrostichum aureum L.",100
"731","Xylocarpus mekongensis Pierre. ","Acrostichum aureum L.",100
"732","Xylocarpus moluccensis (Lamk.)","Acrostichum aureum L.",100
"733","Phoenix paludosa Roxb.","Acrostichum aureum L.",79.894340345389
"734","Aegialitis rotundifolia Roxb.","Acrostichum aureum L.",100
"735","Aegiceras corniculatum (L.) Blanco","Acrostichum aureum L.",100
"736","Acrostichum aureum L.","Acrostichum aureum L.",0
"737","Bruguiera cylindrica (L.) Blume","Acrostichum aureum L.",100
"738","Bruguiera gymnorrhiza (L.) Savigny","Acrostichum aureum L.",100
"739","Bruguiera sexangula (Lour.) Poir.","Acrostichum aureum L.",100
"740","Bruguiera parviflora","Acrostichum aureum L.",100
"741","Ceriops decandra (Griff) Ding Hou","Acrostichum aureum L.",100
"742","Ceriops tagal (Perr. C. B. Roby)","Acrostichum aureum L.",100
"743","Kandelia candel Druce","Acrostichum aureum L.",100
"744","Rhizophora apiculata Blume","Acrostichum aureum L.",100
"745","Rhizophorata mucronata Lamk","Acrostichum aureum L.",100
"746","Rhizophora annamalayana Kathiresan","Acrostichum aureum L.",100
"747","Scyphiphora hydrophyllacea C. F. Gaertn","Acrostichum aureum L.",100
"748","Brownlowia tersa (L.) Kosterm ","Acrostichum aureum L.",100
"749","Acanthus ilicifolius Linnaeus","Bruguiera cylindrica (L.) Blume",73.192453793852
"750","Avicennia alba Blume","Bruguiera cylindrica (L.) Blume",73.192453793852
"751","Avicennia marina (Forsk.) Vierh","Bruguiera cylindrica (L.) Blume",73.192453793852
"752","Avicennia officinalis L.","Bruguiera cylindrica (L.) Blume",73.192453793852
"753","Nypa fruticans (Thunb.) Wurmb. ","Bruguiera cylindrica (L.) Blume",73.192453793852
"754","Lumnitzera racemosa Willd.","Bruguiera cylindrica (L.) Blume",53.0867941392409
"755","Exocoecaria agallocha L.","Bruguiera cylindrica (L.) Blume",53.0867941392409
"756","Cynometra ramiflora L.","Bruguiera cylindrica (L.) Blume",53.0867941392409
"757","Sonneratia alba J. Smith","Bruguiera cylindrica (L.) Blume",73.192453793852
"758","Sonneratia caeseolaris (L.) Engl.","Bruguiera cylindrica (L.) Blume",53.0867941392409
"759","sonneratia apetala Buch. - Ham","Bruguiera cylindrica (L.) Blume",53.0867941392409
"760","Sonneratia griffithi Kurz ","Bruguiera cylindrica (L.) Blume",53.0867941392409
"761","Heritiera globosa Kostermans","Bruguiera cylindrica (L.) Blume",73.192453793852
"762","Heritiera fomes Buch.-Ham","Bruguiera cylindrica (L.) Blume",73.192453793852
"763","Heritiera littoralis Dryand","Bruguiera cylindrica (L.) Blume",73.192453793852
"764","Xylocarpus granatum J. Konig","Bruguiera cylindrica (L.) Blume",53.0867941392409
"765","Xylocarpus mekongensis Pierre. ","Bruguiera cylindrica (L.) Blume",53.0867941392409
"766","Xylocarpus moluccensis (Lamk.)","Bruguiera cylindrica (L.) Blume",53.0867941392409
"767","Phoenix paludosa Roxb.","Bruguiera cylindrica (L.) Blume",100
"768","Aegialitis rotundifolia Roxb.","Bruguiera cylindrica (L.) Blume",73.192453793852
"769","Aegiceras corniculatum (L.) Blanco","Bruguiera cylindrica (L.) Blume",73.192453793852
"770","Acrostichum aureum L.","Bruguiera cylindrica (L.) Blume",100
"771","Bruguiera cylindrica (L.) Blume","Bruguiera cylindrica (L.) Blume",0
"772","Bruguiera gymnorrhiza (L.) Savigny","Bruguiera cylindrica (L.) Blume",17.7402879305392
"773","Bruguiera sexangula (Lour.) Poir.","Bruguiera cylindrica (L.) Blume",17.7402879305392
"774","Bruguiera parviflora","Bruguiera cylindrica (L.) Blume",17.7402879305392
"775","Ceriops decandra (Griff) Ding Hou","Bruguiera cylindrica (L.) Blume",31.434545280429
"776","Ceriops tagal (Perr. C. B. Roby)","Bruguiera cylindrica (L.) Blume",31.434545280429
"777","Kandelia candel Druce","Bruguiera cylindrica (L.) Blume",31.434545280429
"778","Rhizophora apiculata Blume","Bruguiera cylindrica (L.) Blume",31.434545280429
"779","Rhizophorata mucronata Lamk","Bruguiera cylindrica (L.) Blume",31.434545280429
"780","Rhizophora annamalayana Kathiresan","Bruguiera cylindrica (L.) Blume",31.434545280429
"781","Scyphiphora hydrophyllacea C. F. Gaertn","Bruguiera cylindrica (L.) Blume",73.192453793852
"782","Brownlowia tersa (L.) Kosterm ","Bruguiera cylindrica (L.) Blume",73.192453793852
"783","Acanthus ilicifolius Linnaeus","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"784","Avicennia alba Blume","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"785","Avicennia marina (Forsk.) Vierh","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"786","Avicennia officinalis L.","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"787","Nypa fruticans (Thunb.) Wurmb. ","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"788","Lumnitzera racemosa Willd.","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"789","Exocoecaria agallocha L.","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"790","Cynometra ramiflora L.","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"791","Sonneratia alba J. Smith","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"792","Sonneratia caeseolaris (L.) Engl.","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"793","sonneratia apetala Buch. - Ham","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"794","Sonneratia griffithi Kurz ","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"795","Heritiera globosa Kostermans","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"796","Heritiera fomes Buch.-Ham","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"797","Heritiera littoralis Dryand","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"798","Xylocarpus granatum J. Konig","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"799","Xylocarpus mekongensis Pierre. ","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"800","Xylocarpus moluccensis (Lamk.)","Bruguiera gymnorrhiza (L.) Savigny",53.0867941392409
"801","Phoenix paludosa Roxb.","Bruguiera gymnorrhiza (L.) Savigny",100
"802","Aegialitis rotundifolia Roxb.","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"803","Aegiceras corniculatum (L.) Blanco","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"804","Acrostichum aureum L.","Bruguiera gymnorrhiza (L.) Savigny",100
"805","Bruguiera cylindrica (L.) Blume","Bruguiera gymnorrhiza (L.) Savigny",17.7402879305392
"806","Bruguiera gymnorrhiza (L.) Savigny","Bruguiera gymnorrhiza (L.) Savigny",0
"807","Bruguiera sexangula (Lour.) Poir.","Bruguiera gymnorrhiza (L.) Savigny",17.7402879305392
"808","Bruguiera parviflora","Bruguiera gymnorrhiza (L.) Savigny",17.7402879305392
"809","Ceriops decandra (Griff) Ding Hou","Bruguiera gymnorrhiza (L.) Savigny",31.434545280429
"810","Ceriops tagal (Perr. C. B. Roby)","Bruguiera gymnorrhiza (L.) Savigny",31.434545280429
"811","Kandelia candel Druce","Bruguiera gymnorrhiza (L.) Savigny",31.434545280429
"812","Rhizophora apiculata Blume","Bruguiera gymnorrhiza (L.) Savigny",31.434545280429
"813","Rhizophorata mucronata Lamk","Bruguiera gymnorrhiza (L.) Savigny",31.434545280429
"814","Rhizophora annamalayana Kathiresan","Bruguiera gymnorrhiza (L.) Savigny",31.434545280429
"815","Scyphiphora hydrophyllacea C. F. Gaertn","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"816","Brownlowia tersa (L.) Kosterm ","Bruguiera gymnorrhiza (L.) Savigny",73.192453793852
"817","Acanthus ilicifolius Linnaeus","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"818","Avicennia alba Blume","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"819","Avicennia marina (Forsk.) Vierh","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"820","Avicennia officinalis L.","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"821","Nypa fruticans (Thunb.) Wurmb. ","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"822","Lumnitzera racemosa Willd.","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"823","Exocoecaria agallocha L.","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"824","Cynometra ramiflora L.","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"825","Sonneratia alba J. Smith","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"826","Sonneratia caeseolaris (L.) Engl.","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"827","sonneratia apetala Buch. - Ham","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"828","Sonneratia griffithi Kurz ","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"829","Heritiera globosa Kostermans","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"830","Heritiera fomes Buch.-Ham","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"831","Heritiera littoralis Dryand","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"832","Xylocarpus granatum J. Konig","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"833","Xylocarpus mekongensis Pierre. ","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"834","Xylocarpus moluccensis (Lamk.)","Bruguiera sexangula (Lour.) Poir.",53.0867941392409
"835","Phoenix paludosa Roxb.","Bruguiera sexangula (Lour.) Poir.",100
"836","Aegialitis rotundifolia Roxb.","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"837","Aegiceras corniculatum (L.) Blanco","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"838","Acrostichum aureum L.","Bruguiera sexangula (Lour.) Poir.",100
"839","Bruguiera cylindrica (L.) Blume","Bruguiera sexangula (Lour.) Poir.",17.7402879305392
"840","Bruguiera gymnorrhiza (L.) Savigny","Bruguiera sexangula (Lour.) Poir.",17.7402879305392
"841","Bruguiera sexangula (Lour.) Poir.","Bruguiera sexangula (Lour.) Poir.",0
"842","Bruguiera parviflora","Bruguiera sexangula (Lour.) Poir.",17.7402879305392
"843","Ceriops decandra (Griff) Ding Hou","Bruguiera sexangula (Lour.) Poir.",31.434545280429
"844","Ceriops tagal (Perr. C. B. Roby)","Bruguiera sexangula (Lour.) Poir.",31.434545280429
"845","Kandelia candel Druce","Bruguiera sexangula (Lour.) Poir.",31.434545280429
"846","Rhizophora apiculata Blume","Bruguiera sexangula (Lour.) Poir.",31.434545280429
"847","Rhizophorata mucronata Lamk","Bruguiera sexangula (Lour.) Poir.",31.434545280429
"848","Rhizophora annamalayana Kathiresan","Bruguiera sexangula (Lour.) Poir.",31.434545280429
"849","Scyphiphora hydrophyllacea C. F. Gaertn","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"850","Brownlowia tersa (L.) Kosterm ","Bruguiera sexangula (Lour.) Poir.",73.192453793852
"851","Acanthus ilicifolius Linnaeus","Bruguiera parviflora",73.192453793852
"852","Avicennia alba Blume","Bruguiera parviflora",73.192453793852
"853","Avicennia marina (Forsk.) Vierh","Bruguiera parviflora",73.192453793852
"854","Avicennia officinalis L.","Bruguiera parviflora",73.192453793852
"855","Nypa fruticans (Thunb.) Wurmb. ","Bruguiera parviflora",73.192453793852
"856","Lumnitzera racemosa Willd.","Bruguiera parviflora",53.0867941392409
"857","Exocoecaria agallocha L.","Bruguiera parviflora",53.0867941392409
"858","Cynometra ramiflora L.","Bruguiera parviflora",53.0867941392409
"859","Sonneratia alba J. Smith","Bruguiera parviflora",73.192453793852
"860","Sonneratia caeseolaris (L.) Engl.","Bruguiera parviflora",53.0867941392409
"861","sonneratia apetala Buch. - Ham","Bruguiera parviflora",53.0867941392409
"862","Sonneratia griffithi Kurz ","Bruguiera parviflora",53.0867941392409
"863","Heritiera globosa Kostermans","Bruguiera parviflora",73.192453793852
"864","Heritiera fomes Buch.-Ham","Bruguiera parviflora",73.192453793852
"865","Heritiera littoralis Dryand","Bruguiera parviflora",73.192453793852
"866","Xylocarpus granatum J. Konig","Bruguiera parviflora",53.0867941392409
"867","Xylocarpus mekongensis Pierre. ","Bruguiera parviflora",53.0867941392409
"868","Xylocarpus moluccensis (Lamk.)","Bruguiera parviflora",53.0867941392409
"869","Phoenix paludosa Roxb.","Bruguiera parviflora",100
"870","Aegialitis rotundifolia Roxb.","Bruguiera parviflora",73.192453793852
"871","Aegiceras corniculatum (L.) Blanco","Bruguiera parviflora",73.192453793852
"872","Acrostichum aureum L.","Bruguiera parviflora",100
"873","Bruguiera cylindrica (L.) Blume","Bruguiera parviflora",17.7402879305392
"874","Bruguiera gymnorrhiza (L.) Savigny","Bruguiera parviflora",17.7402879305392
"875","Bruguiera sexangula (Lour.) Poir.","Bruguiera parviflora",17.7402879305392
"876","Bruguiera parviflora","Bruguiera parviflora",0
"877","Ceriops decandra (Griff) Ding Hou","Bruguiera parviflora",31.434545280429
"878","Ceriops tagal (Perr. C. B. Roby)","Bruguiera parviflora",31.434545280429
"879","Kandelia candel Druce","Bruguiera parviflora",31.434545280429
"880","Rhizophora apiculata Blume","Bruguiera parviflora",31.434545280429
"881","Rhizophorata mucronata Lamk","Bruguiera parviflora",31.434545280429
"882","Rhizophora annamalayana Kathiresan","Bruguiera parviflora",31.434545280429
"883","Scyphiphora hydrophyllacea C. F. Gaertn","Bruguiera parviflora",73.192453793852
"884","Brownlowia tersa (L.) Kosterm ","Bruguiera parviflora",73.192453793852
"885","Acanthus ilicifolius Linnaeus","Ceriops decandra (Griff) Ding Hou",73.192453793852
"886","Avicennia alba Blume","Ceriops decandra (Griff) Ding Hou",73.192453793852
"887","Avicennia marina (Forsk.) Vierh","Ceriops decandra (Griff) Ding Hou",73.192453793852
"888","Avicennia officinalis L.","Ceriops decandra (Griff) Ding Hou",73.192453793852
"889","Nypa fruticans (Thunb.) Wurmb. ","Ceriops decandra (Griff) Ding Hou",73.192453793852
"890","Lumnitzera racemosa Willd.","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"891","Exocoecaria agallocha L.","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"892","Cynometra ramiflora L.","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"893","Sonneratia alba J. Smith","Ceriops decandra (Griff) Ding Hou",73.192453793852
"894","Sonneratia caeseolaris (L.) Engl.","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"895","sonneratia apetala Buch. - Ham","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"896","Sonneratia griffithi Kurz ","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"897","Heritiera globosa Kostermans","Ceriops decandra (Griff) Ding Hou",73.192453793852
"898","Heritiera fomes Buch.-Ham","Ceriops decandra (Griff) Ding Hou",73.192453793852
"899","Heritiera littoralis Dryand","Ceriops decandra (Griff) Ding Hou",73.192453793852
"900","Xylocarpus granatum J. Konig","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"901","Xylocarpus mekongensis Pierre. ","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"902","Xylocarpus moluccensis (Lamk.)","Ceriops decandra (Griff) Ding Hou",53.0867941392409
"903","Phoenix paludosa Roxb.","Ceriops decandra (Griff) Ding Hou",100
"904","Aegialitis rotundifolia Roxb.","Ceriops decandra (Griff) Ding Hou",73.192453793852
"905","Aegiceras corniculatum (L.) Blanco","Ceriops decandra (Griff) Ding Hou",73.192453793852
"906","Acrostichum aureum L.","Ceriops decandra (Griff) Ding Hou",100
"907","Bruguiera cylindrica (L.) Blume","Ceriops decandra (Griff) Ding Hou",31.434545280429
"908","Bruguiera gymnorrhiza (L.) Savigny","Ceriops decandra (Griff) Ding Hou",31.434545280429
"909","Bruguiera sexangula (Lour.) Poir.","Ceriops decandra (Griff) Ding Hou",31.434545280429
"910","Bruguiera parviflora","Ceriops decandra (Griff) Ding Hou",31.434545280429
"911","Ceriops decandra (Griff) Ding Hou","Ceriops decandra (Griff) Ding Hou",0
"912","Ceriops tagal (Perr. C. B. Roby)","Ceriops decandra (Griff) Ding Hou",17.7402879305392
"913","Kandelia candel Druce","Ceriops decandra (Griff) Ding Hou",21.9730583841415
"914","Rhizophora apiculata Blume","Ceriops decandra (Griff) Ding Hou",21.9730583841415
"915","Rhizophorata mucronata Lamk","Ceriops decandra (Griff) Ding Hou",21.9730583841415
"916","Rhizophora annamalayana Kathiresan","Ceriops decandra (Griff) Ding Hou",21.9730583841415
"917","Scyphiphora hydrophyllacea C. F. Gaertn","Ceriops decandra (Griff) Ding Hou",73.192453793852
"918","Brownlowia tersa (L.) Kosterm ","Ceriops decandra (Griff) Ding Hou",73.192453793852
"919","Acanthus ilicifolius Linnaeus","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"920","Avicennia alba Blume","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"921","Avicennia marina (Forsk.) Vierh","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"922","Avicennia officinalis L.","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"923","Nypa fruticans (Thunb.) Wurmb. ","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"924","Lumnitzera racemosa Willd.","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"925","Exocoecaria agallocha L.","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"926","Cynometra ramiflora L.","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"927","Sonneratia alba J. Smith","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"928","Sonneratia caeseolaris (L.) Engl.","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"929","sonneratia apetala Buch. - Ham","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"930","Sonneratia griffithi Kurz ","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"931","Heritiera globosa Kostermans","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"932","Heritiera fomes Buch.-Ham","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"933","Heritiera littoralis Dryand","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"934","Xylocarpus granatum J. Konig","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"935","Xylocarpus mekongensis Pierre. ","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"936","Xylocarpus moluccensis (Lamk.)","Ceriops tagal (Perr. C. B. Roby)",53.0867941392409
"937","Phoenix paludosa Roxb.","Ceriops tagal (Perr. C. B. Roby)",100
"938","Aegialitis rotundifolia Roxb.","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"939","Aegiceras corniculatum (L.) Blanco","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"940","Acrostichum aureum L.","Ceriops tagal (Perr. C. B. Roby)",100
"941","Bruguiera cylindrica (L.) Blume","Ceriops tagal (Perr. C. B. Roby)",31.434545280429
"942","Bruguiera gymnorrhiza (L.) Savigny","Ceriops tagal (Perr. C. B. Roby)",31.434545280429
"943","Bruguiera sexangula (Lour.) Poir.","Ceriops tagal (Perr. C. B. Roby)",31.434545280429
"944","Bruguiera parviflora","Ceriops tagal (Perr. C. B. Roby)",31.434545280429
"945","Ceriops decandra (Griff) Ding Hou","Ceriops tagal (Perr. C. B. Roby)",17.7402879305392
"946","Ceriops tagal (Perr. C. B. Roby)","Ceriops tagal (Perr. C. B. Roby)",0
"947","Kandelia candel Druce","Ceriops tagal (Perr. C. B. Roby)",21.9730583841415
"948","Rhizophora apiculata Blume","Ceriops tagal (Perr. C. B. Roby)",21.9730583841415
"949","Rhizophorata mucronata Lamk","Ceriops tagal (Perr. C. B. Roby)",21.9730583841415
"950","Rhizophora annamalayana Kathiresan","Ceriops tagal (Perr. C. B. Roby)",21.9730583841415
"951","Scyphiphora hydrophyllacea C. F. Gaertn","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"952","Brownlowia tersa (L.) Kosterm ","Ceriops tagal (Perr. C. B. Roby)",73.192453793852
"953","Acanthus ilicifolius Linnaeus","Kandelia candel Druce",73.192453793852
"954","Avicennia alba Blume","Kandelia candel Druce",73.192453793852
"955","Avicennia marina (Forsk.) Vierh","Kandelia candel Druce",73.192453793852
"956","Avicennia officinalis L.","Kandelia candel Druce",73.192453793852
"957","Nypa fruticans (Thunb.) Wurmb. ","Kandelia candel Druce",73.192453793852
"958","Lumnitzera racemosa Willd.","Kandelia candel Druce",53.0867941392409
"959","Exocoecaria agallocha L.","Kandelia candel Druce",53.0867941392409
"960","Cynometra ramiflora L.","Kandelia candel Druce",53.0867941392409
"961","Sonneratia alba J. Smith","Kandelia candel Druce",73.192453793852
"962","Sonneratia caeseolaris (L.) Engl.","Kandelia candel Druce",53.0867941392409
"963","sonneratia apetala Buch. - Ham","Kandelia candel Druce",53.0867941392409
